trial_type,trial_index,time_elapsed,internal_node_id,sona_id,surveys_completed,rt,stimulus,response,section,key_press,age_years,country,primary_language,question_order,gender,education,relationship_status,living_arrangement,screen_time,s1_item01,s1_item02,s1_item03,s1_item04,s1_item05,s1_item06,s1_item07,s1_item08,s1_item09,s1_item10,s1_item11,s1_item12,s1_item13,s1_item14,s1_item15,scored_responses,correct,set,block,trial,set_size,load_condition,phase_type,key_answer,reversal_crit,counter,nrevs
html-keyboard-response,88,215337,0.0-88.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,89,216431,0.0-89.0,9121,TRUE,590,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,4,1,37,2,low,practice_static,1,,,
html-keyboard-response,90,216933,0.0-90.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,91,217946,0.0-91.0,9121,TRUE,510,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,4,1,38,2,low,practice_static,0,,,
html-keyboard-response,92,218448,0.0-92.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,93,219610,0.0-93.0,9121,TRUE,660,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,4,1,39,2,low,practice_static,0,,,
html-keyboard-response,94,220112,0.0-94.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,95,221037,0.0-95.0,9121,TRUE,422,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,4,1,40,2,low,practice_static,1,,,
html-keyboard-response,96,222053,0.0-96.0,9121,TRUE,1014,"<div class='center'><p>Great job! <br><br>
  Now the task is going to get a little harder.
  </p></div><p class=""continue"">[Press SPACE to continue]</p>",,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,97,222786,0.0-97.0,9121,TRUE,731,"<div class='center'><p>Before, the correct action for each image stayed the same.<br><br>
Now, the correct action for an image can change after a while.<br><br>
When that happens, you'll need to figure out what the new correct action is!
</p></div><p class=""continue"">[Press SPACE to continue]</p>",,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,98,223326,0.0-98.0,9121,TRUE,539,"<div class='center'><p>Push the space bar to try this task out with one image. <br><br>
Remember to respond with the J, K, or L keys.
</p></div><p class=""continue"">[Press SPACE to continue]</p>",,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,99,224893,0.0-99.0,9121,TRUE,1565,"<div class='exp'><p>Take some time to identify the image below:</p><table class='center'><tr><td><img class=""disp"" src=""static/img/images12/image1.jpg""></td></table></div><p class=""continue"">[Press SPACE to continue]</p>",,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,100,225396,0.0-100.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,101,226252,0.0-101.0,9121,TRUE,352,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,12,2,1,1,low,practice_dynamic,2,5,0,4
html-keyboard-response,102,226754,0.0-102.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,103,227685,0.0-103.0,9121,TRUE,427,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,12,2,2,1,low,practice_dynamic,2,5,0,4
html-keyboard-response,104,228187,0.0-104.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,105,228731,0.0-105.0,9121,TRUE,41,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,12,2,3,1,low,practice_dynamic,2,5,1,4
html-keyboard-response,106,229233,0.0-106.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,107,230241,0.0-107.0,9121,TRUE,506,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,12,2,4,1,low,practice_dynamic,2,5,2,4
html-keyboard-response,108,230744,0.0-108.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,109,231789,0.0-109.0,9121,TRUE,542,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,12,2,5,1,low,practice_dynamic,2,5,3,4
html-keyboard-response,110,232292,0.0-110.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,111,233383,0.0-111.0,9121,TRUE,588,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,12,2,6,1,low,practice_dynamic,2,5,4,4
html-keyboard-response,112,233886,0.0-112.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,113,234821,0.0-113.0,9121,TRUE,433,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,12,2,7,1,low,practice_dynamic,2,5,5,4
html-keyboard-response,114,235323,0.0-114.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,115,236305,0.0-115.0,9121,TRUE,479,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,12,2,8,1,low,practice_dynamic,0,4,0,4
html-keyboard-response,116,236807,0.0-116.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,117,237731,0.0-117.0,9121,TRUE,421,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,12,2,9,1,low,practice_dynamic,0,4,0,4
html-keyboard-response,118,238234,0.0-118.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,119,239232,0.0-119.0,9121,TRUE,495,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,12,2,10,1,low,practice_dynamic,0,4,1,4
html-keyboard-response,120,239734,0.0-120.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,121,240861,0.0-121.0,9121,TRUE,624,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,12,2,11,1,low,practice_dynamic,0,4,2,4
html-keyboard-response,122,241363,0.0-122.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,123,242418,0.0-123.0,9121,TRUE,553,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,12,2,12,1,low,practice_dynamic,0,4,3,4
html-keyboard-response,124,242921,0.0-124.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,125,243861,0.0-125.0,9121,TRUE,437,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,12,2,13,1,low,practice_dynamic,0,4,4,4
html-keyboard-response,126,244363,0.0-126.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,127,245404,0.0-127.0,9121,TRUE,538,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,12,2,14,1,low,practice_dynamic,1,3,0,4
html-keyboard-response,128,245907,0.0-128.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,129,247670,0.0-129.0,9121,TRUE,1259,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,12,2,15,1,low,practice_dynamic,1,3,1,4
html-keyboard-response,130,248172,0.0-130.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,131,248690,0.0-131.0,9121,TRUE,16,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,12,2,16,1,low,practice_dynamic,1,3,2,4
html-keyboard-response,132,249192,0.0-132.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,133,250296,0.0-133.0,9121,TRUE,602,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,12,2,17,1,low,practice_dynamic,1,3,3,4
html-keyboard-response,134,250798,0.0-134.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,135,251802,0.0-135.0,9121,TRUE,500,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,12,2,18,1,low,practice_dynamic,0,3,0,4
html-keyboard-response,136,252305,0.0-136.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,137,253304,0.0-137.0,9121,TRUE,496,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,12,2,19,1,low,practice_dynamic,0,3,0,4
html-keyboard-response,138,253807,0.0-138.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,139,254830,0.0-139.0,9121,TRUE,520,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,12,2,20,1,low,practice_dynamic,0,3,1,4
html-keyboard-response,140,255332,0.0-140.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,141,257145,0.0-141.0,9121,TRUE,1306,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,12,2,21,1,low,practice_dynamic,0,3,2,4
html-keyboard-response,142,257647,0.0-142.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,143,259041,0.0-143.0,9121,TRUE,890,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,12,2,22,1,low,practice_dynamic,0,3,3,4
html-keyboard-response,144,259543,0.0-144.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,145,260737,0.0-145.0,9121,TRUE,691,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,12,2,23,1,low,practice_dynamic,1,3,0,4
html-keyboard-response,146,261240,0.0-146.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,147,262088,0.0-147.0,9121,TRUE,345,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,12,2,24,1,low,practice_dynamic,1,3,1,4
html-keyboard-response,148,264828,0.0-148.0,9121,TRUE,2738,"<div class=""center""><p>It looks like you understand the task!</p>      <br><p>Here is one last practice round.</p></div>",,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,149,265330,0.0-149.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,150,266500,0.0-150.0,9121,TRUE,666,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,12,2,26,1,low,practice_dynamic,0,5,1,4
html-keyboard-response,151,267003,0.0-151.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,152,267950,0.0-152.0,9121,TRUE,444,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,12,2,27,1,low,practice_dynamic,0,5,2,4
html-keyboard-response,153,268452,0.0-153.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,154,269559,0.0-154.0,9121,TRUE,603,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,12,2,28,1,low,practice_dynamic,0,5,3,4
html-keyboard-response,155,270061,0.0-155.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,156,270963,0.0-156.0,9121,TRUE,399,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,12,2,29,1,low,practice_dynamic,0,5,4,4
html-keyboard-response,157,271465,0.0-157.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,158,272693,0.0-158.0,9121,TRUE,724,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,12,2,30,1,low,practice_dynamic,0,5,5,4
html-keyboard-response,159,273196,0.0-159.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,160,274212,0.0-160.0,9121,TRUE,514,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,12,2,31,1,low,practice_dynamic,2,4,0,4
html-keyboard-response,161,274715,0.0-161.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,162,275317,0.0-162.0,9121,TRUE,99,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,12,2,32,1,low,practice_dynamic,2,4,0,4
html-keyboard-response,163,275820,0.0-163.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,164,276625,0.0-164.0,9121,TRUE,302,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,12,2,33,1,low,practice_dynamic,2,4,1,4
html-keyboard-response,165,277126,0.0-165.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,166,279047,0.0-166.0,9121,TRUE,1418,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,12,2,34,1,low,practice_dynamic,2,4,2,4
html-keyboard-response,167,279549,0.0-167.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,168,280746,0.0-168.0,9121,TRUE,693,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,12,2,35,1,low,practice_dynamic,2,4,3,4
html-keyboard-response,169,281248,0.0-169.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,170,282037,0.0-170.0,9121,TRUE,285,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,12,2,36,1,low,practice_dynamic,2,4,4,4
html-keyboard-response,171,282540,0.0-171.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,172,283549,0.0-172.0,9121,TRUE,506,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,12,2,37,1,low,practice_dynamic,1,4,0,4
html-keyboard-response,173,284051,0.0-173.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,174,284890,0.0-174.0,9121,TRUE,335,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,12,2,38,1,low,practice_dynamic,1,4,1,4
html-keyboard-response,175,285392,0.0-175.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,176,286217,0.0-176.0,9121,TRUE,322,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,12,2,39,1,low,practice_dynamic,1,4,2,4
html-keyboard-response,177,286719,0.0-177.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,178,287804,0.0-178.0,9121,TRUE,582,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,12,2,40,1,low,practice_dynamic,1,4,3,4
html-keyboard-response,179,288307,0.0-179.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,180,289434,0.0-180.0,9121,TRUE,624,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,12,2,41,1,low,practice_dynamic,1,4,4,4
html-keyboard-response,181,289936,0.0-181.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,182,291081,0.0-182.0,9121,TRUE,642,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,12,2,42,1,low,practice_dynamic,0,3,1,4
html-keyboard-response,183,291584,0.0-183.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,184,292660,0.0-184.0,9121,TRUE,573,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,12,2,43,1,low,practice_dynamic,0,3,2,4
html-keyboard-response,185,293163,0.0-185.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,186,294094,0.0-186.0,9121,TRUE,429,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,12,2,44,1,low,practice_dynamic,0,3,3,4
html-keyboard-response,187,294597,0.0-187.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,188,295545,0.0-188.0,9121,TRUE,446,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,12,2,45,1,low,practice_dynamic,1,4,0,4
html-keyboard-response,189,296048,0.0-189.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,190,296883,0.0-190.0,9121,TRUE,333,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,12,2,46,1,low,practice_dynamic,1,4,0,4
html-keyboard-response,191,297385,0.0-191.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,192,297922,0.0-192.0,9121,TRUE,34,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,12,2,47,1,low,practice_dynamic,1,4,1,4
html-keyboard-response,193,298423,0.0-193.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,194,299254,0.0-194.0,9121,TRUE,329,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,12,2,48,1,low,practice_dynamic,1,4,2,4
html-keyboard-response,195,299756,0.0-195.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,196,300745,0.0-196.0,9121,TRUE,488,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,12,2,49,1,low,practice_dynamic,1,4,3,4
html-keyboard-response,197,302006,0.0-197.0,9121,TRUE,1260,"<div class='center'><p>Great job! You have completed the practice section. <br><br>
  You will now begin the task.
</p></div><p class=""continue"">[Press SPACE to continue]</p>",,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,198,310754,0.0-198.0,9121,TRUE,8746,"<div class='center'><p>
There are 21 blocks. <br><br>
At the beginning of each block, you will be shown the set of images for that block.<br><br>
Some blocks will have more images than others, but your goal is always the same. <br><br>
You can take a short break between each block.
</p></div><p class=""continue"">[Press SPACE to continue]</p>",,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,199,311390,0.0-199.0,9121,TRUE,635,"<div class='center'><p>Remember the following important rules:<br><br>
1. At any given time, there is ONLY ONE correct response for each image.<br><br>
2. Within each block, the correct response for each image WILL CHANGE.
After you gain points for an image multiple times, you will have to find the new key to press to win again.<br><br>
3. One response button MAY be correct for multiple images, or not be correct for any image.
</p></div><p class=""continue"">[Press SPACE to continue]</p>",,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
